invoice_id,station_id,vendor,invoice_amount,invoice_date,status
IN004678,ST041,"Johnson, Barnes and White",4897.14,7/15/2025,OVERDUE
IN004679,ST097,Carter Inc,4506.77,10/30/2024,OVERDUE
IN004680,ST050,"Small, Henderson and Rodriguez",4126.07,6/1/2025,PENDING
IN004681,ST054,"Estrada, Donovan and Tran",4344.35,5/27/2025,OVERDUE
IN004682,ST068,"Gordon, Davis and Hebert",1438.66,5/3/2025,OVERDUE
IN004683,ST042,"Rice, Brown and Roth",1129.6,12/8/2024,PENDING
IN004684,ST085,"Hansen, Butler and Gregory",822.85,6/16/2025,PAID
IN004685,ST006,Ward-Powell,4938.51,5/16/2025,PENDING
IN004686,ST033,Cunningham Inc,3161.4,7/22/2025,OVERDUE
IN004687,ST085,Johnson-Jimenez,807.11,1/8/2025,PAID
IN004688,ST087,Holloway LLC,3854.05,11/23/2024,OVERDUE
IN004689,ST042,Cook LLC,4621.56,3/7/2025,PAID
IN004690,ST087,Glass Ltd,1718.42,12/19/2024,PENDING
IN004691,ST087,Carroll Ltd,4267.64,3/14/2025,PENDING
IN004692,ST009,Navarro PLC,3093.51,11/14/2024,OVERDUE
IN004693,ST055,Andrade PLC,3754.17,2/4/2025,PENDING
IN004694,ST015,Miller LLC,617.35,10/23/2025,OVERDUE
IN004695,ST047,"Taylor, Gonzalez and Gonzalez",603.32,9/14/2025,OVERDUE
IN004696,ST070,Perez Group,4779.6,5/4/2025,PAID
IN004697,ST100,"Ware, Davis and Chambers",1083.64,3/22/2025,PAID
IN004698,ST023,"Flores, Wells and Evans",576.84,7/19/2025,OVERDUE
IN004699,ST067,Drake-Mitchell,823.47,5/5/2025,OVERDUE
IN004700,ST056,Edwards-Brown,1390.75,4/15/2025,PAID
IN004701,ST034,Hughes Ltd,2412.57,5/8/2025,OVERDUE
IN004702,ST077,"James, Stephens and Lamb",1896.67,12/17/2024,PENDING
IN004703,ST025,"King, Woodard and Schultz",2973.12,10/30/2024,OVERDUE
IN004704,ST087,"Smith, Campbell and Lynch",4830.15,7/3/2025,PAID
IN004705,ST024,Vargas LLC,1479.31,10/21/2025,PAID
IN004706,ST053,Campbell PLC,4382.1,1/3/2025,PENDING
IN004707,ST018,"Reed, Sanford and Norris",3521.26,2/6/2025,PAID
IN004708,ST082,Ball-Strickland,2238.57,12/14/2024,PENDING
IN004709,ST001,West-Fisher,1529.43,1/20/2025,PAID
IN004710,ST042,"Mack, Fuentes and Clark",2435.47,8/9/2025,PAID
IN004711,ST087,Gutierrez and Sons,1305.55,3/9/2025,OVERDUE
IN004712,ST055,Brock-Moore,4284.18,12/17/2024,OVERDUE
IN004713,ST076,"Conley, Andrews and Herrera",3618.3,12/9/2024,PAID
IN004714,ST057,"Lee, Henderson and Baker",2848.91,6/16/2025,PAID
IN004715,ST057,Garrett-Arnold,615.86,12/2/2024,OVERDUE
IN004716,ST066,"Mitchell, Weaver and Francis",1103.88,7/20/2025,PAID
IN004717,ST084,"Sanchez, Taylor and Perry",2344.61,8/4/2025,PAID
IN004718,ST029,Richards-Rivers,3420.85,8/16/2025,PENDING
IN004719,ST061,Owens-Zimmerman,3863.15,9/27/2025,OVERDUE
IN004720,ST089,Walker-Jones,3681.0,12/19/2024,PAID
IN004721,ST037,Baldwin-Price,540.13,9/8/2025,PENDING
IN004722,ST076,Brown-Williams,2251.48,9/17/2025,PENDING
IN004723,ST068,Burton-Rose,4136.33,3/14/2025,PENDING
IN004724,ST020,Fitzgerald Inc,3874.13,11/8/2024,OVERDUE
IN004725,ST062,Ross Inc,2325.86,6/5/2025,PAID
IN004726,ST039,Murphy Inc,1812.81,2/11/2025,PENDING
IN004727,ST017,Wright PLC,4992.26,2/27/2025,PENDING
IN004728,ST058,Wolfe LLC,3664.8,3/3/2025,PENDING
IN004729,ST057,"Jones, Bond and Perkins",2227.23,12/9/2024,PENDING
IN004730,ST072,"West, Hunt and Miller",599.39,11/22/2024,PAID
IN004731,ST035,"Allen, Patel and Jordan",1062.87,10/29/2025,OVERDUE
IN004732,ST058,Harris-Lewis,4347.93,4/3/2025,PENDING
IN004733,ST019,"Newman, Blackwell and Thompson",4921.51,1/21/2025,OVERDUE
IN004734,ST080,Russell-Noble,1276.32,7/8/2025,PENDING
IN004735,ST024,Lewis-Hernandez,4248.75,5/16/2025,PENDING
IN004736,ST066,Rodriguez-Gonzalez,1593.59,7/31/2025,PENDING
IN004737,ST015,Downs Ltd,2467.93,10/2/2025,PENDING
IN004738,ST078,Miller-Davidson,4157.71,3/17/2025,OVERDUE
IN004739,ST030,"Gomez, Peterson and Mann",1139.34,4/13/2025,OVERDUE
IN004740,ST053,"Martinez, Munoz and Jones",4155.27,2/8/2025,OVERDUE
IN004741,ST048,Anderson Group,2433.02,7/12/2025,PAID
IN004742,ST093,Cooper Inc,1942.45,7/17/2025,OVERDUE
IN004743,ST071,Gomez PLC,3837.44,10/11/2025,OVERDUE
IN004744,ST033,"Rivas, Vincent and Allen",4129.36,2/12/2025,PAID
IN004745,ST013,Gregory and Sons,2652.93,10/24/2025,PENDING
IN004746,ST031,"Hopkins, Fields and Rodriguez",3144.82,9/26/2025,PENDING
IN004747,ST048,"Kerr, Mullen and Hardin",1618.14,4/10/2025,OVERDUE
IN004748,ST004,"Mccarthy, Johnson and Hanson",2986.06,7/29/2025,PENDING
IN004749,ST094,Moore-Dyer,3079.87,4/4/2025,PAID
IN004750,ST064,"Daniels, Lopez and Walsh",827.07,11/22/2024,OVERDUE
IN004751,ST039,Jackson Group,3389.91,1/21/2025,OVERDUE
IN004752,ST006,Wu-Smith,595.38,9/1/2025,OVERDUE
IN004753,ST026,Ruiz-Vasquez,4396.22,8/15/2025,PAID
IN004754,ST070,Hickman Inc,663.92,9/10/2025,OVERDUE
IN004755,ST061,Griffith and Sons,691.85,8/24/2025,PENDING
IN004756,ST070,Garcia-Walker,3925.08,3/22/2025,PAID
IN004757,ST038,Ayala-Torres,3546.46,8/31/2025,PAID
IN004758,ST048,Fischer-Stark,1397.35,8/5/2025,OVERDUE
IN004759,ST028,Warner PLC,4569.6,2/17/2025,PENDING
IN004760,ST030,Hancock LLC,4661.6,4/16/2025,PAID
IN004761,ST077,Grant-Brown,1511.89,3/14/2025,PENDING
IN004762,ST026,Ford-Patterson,3934.2,7/23/2025,PAID
IN004763,ST062,"Parks, Miller and Robinson",3603.62,9/12/2025,PENDING
IN004764,ST017,Gordon Group,3429.15,12/14/2024,PAID
IN004765,ST038,Phillips-Hill,2972.34,7/26/2025,PENDING
IN004766,ST006,Jackson-Chavez,3278.09,11/9/2024,PENDING
IN004767,ST014,Coleman Inc,4930.96,9/7/2025,PENDING
IN004768,ST026,"Collins, Strickland and Miller",1332.7,6/10/2025,PENDING
IN004769,ST074,Allison Inc,2429.13,4/16/2025,PAID
IN004770,ST074,"Price, Johns and Suarez",3594.25,4/18/2025,PAID
IN004771,ST095,Chandler-Best,687.06,6/26/2025,PENDING
IN004772,ST055,"Gordon, Wu and Hancock",2070.08,10/12/2025,OVERDUE
IN004773,ST009,Everett-Quinn,1626.17,2/7/2025,OVERDUE
IN004774,ST013,Santiago-Khan,2579.32,2/27/2025,OVERDUE
IN004775,ST010,Brewer-Hoffman,4368.46,1/15/2025,PENDING
IN004776,ST017,"Shelton, Davis and Clark",621.89,4/28/2025,PENDING
IN004777,ST053,"Cervantes, Smith and Mcfarland",1816.02,8/17/2025,OVERDUE
IN004778,ST074,Levine-Thornton,1521.51,3/17/2025,PENDING
IN004779,ST015,Williams-Garcia,1623.62,2/20/2025,PAID
IN004780,ST016,"Hughes, Patterson and Anderson",3662.22,6/10/2025,PAID
IN004781,ST065,"Williams, Garcia and Hill",1148.97,12/17/2024,PAID
IN004782,ST003,"Roberts, Rodriguez and Johnston",2075.59,8/14/2025,OVERDUE
IN004783,ST021,Robinson Group,774.96,8/22/2025,PAID
IN004784,ST072,"Garcia, Coffey and Huff",1651.24,6/3/2025,PAID
IN004785,ST079,Bell PLC,4654.15,5/3/2025,PENDING
IN004786,ST018,"Carter, Mclaughlin and Fletcher",3165.92,1/13/2025,PENDING
IN004787,ST008,"Gomez, King and Hunt",3348.28,11/3/2024,PAID
IN004788,ST082,Moore-Johnson,4321.85,3/28/2025,OVERDUE
IN004789,ST012,"Valdez, Butler and Strong",2373.97,5/27/2025,PENDING
IN004790,ST079,Shields-Spencer,4537.4,8/19/2025,PAID
IN004791,ST076,"Huynh, Hanson and Reyes",4874.55,2/8/2025,PAID
IN004792,ST054,Carr-Smith,4187.5,10/28/2025,PENDING
IN004793,ST035,Mitchell-Ramirez,2119.77,1/4/2025,OVERDUE
IN004794,ST061,"Harris, Coleman and Diaz",706.43,11/2/2024,PAID
IN004795,ST050,Thomas-Hughes,501.95,3/5/2025,OVERDUE
IN004796,ST043,Smith LLC,2341.43,9/24/2025,PAID
IN004797,ST069,"Mcpherson, Ramirez and Taylor",3805.2,5/22/2025,PENDING
IN004798,ST072,Waters-Blackwell,2207.77,6/1/2025,PENDING
IN004799,ST070,Jensen-Gilmore,1903.5,1/5/2025,OVERDUE
IN004800,ST014,Walls PLC,4303.05,2/1/2025,OVERDUE
IN004801,ST092,Chang and Sons,897.95,11/10/2024,OVERDUE
IN004802,ST019,Vazquez PLC,4195.88,3/16/2025,PENDING
IN004803,ST020,"Hughes, Matthews and Becker",1299.39,7/31/2025,PENDING
IN004804,ST063,Williams-James,695.67,2/14/2025,PAID
IN004805,ST005,Thomas-Howard,3468.89,1/25/2025,PENDING
IN004806,ST084,"Thompson, Bryant and Mcdowell",1826.46,3/3/2025,PENDING
IN004807,ST018,Bennett-Thornton,3333.03,12/17/2024,PAID
IN004808,ST026,"Freeman, Conley and Curtis",760.02,12/27/2024,OVERDUE
IN004809,ST086,"Wheeler, Owens and Giles",1312.13,7/12/2025,PAID
IN004810,ST031,Murphy Inc,3610.67,5/7/2025,PAID
IN004811,ST004,"Montgomery, Santiago and Nguyen",4380.94,8/10/2025,PENDING
IN004812,ST071,"Baird, Neal and Lee",3717.08,4/1/2025,PENDING
IN004813,ST095,Martinez-Brown,584.26,7/26/2025,PENDING
IN004814,ST030,Coleman-Hill,2372.78,6/13/2025,OVERDUE
IN004815,ST067,Rose-Petersen,2737.46,7/27/2025,PENDING
IN004816,ST053,Adams LLC,3640.87,4/30/2025,OVERDUE
IN004817,ST027,Parker Inc,4027.49,10/9/2025,PENDING
IN004818,ST084,"Williamson, Crawford and Roman",1027.81,12/12/2024,PENDING
IN004819,ST065,Swanson LLC,4567.1,7/4/2025,OVERDUE
IN004820,ST057,"Riley, Schmitt and Barnett",1898.42,1/31/2025,OVERDUE
IN004821,ST011,Fowler-Watson,1508.66,4/1/2025,PENDING
IN004822,ST018,"Vargas, Taylor and Flynn",4274.13,12/2/2024,PENDING
IN004823,ST097,Gomez-Bowman,1895.95,8/14/2025,PENDING
IN004824,ST041,Medina-Duncan,1020.84,4/20/2025,PAID
IN004825,ST041,Russell LLC,1719.18,6/6/2025,PAID
IN004826,ST030,Burton Group,4148.24,10/10/2025,PAID
IN004827,ST012,Craig and Sons,3317.64,9/26/2025,PAID
IN004828,ST013,Oconnell-Jennings,1354.16,1/13/2025,OVERDUE
IN004829,ST071,"Mccoy, Allen and Massey",3626.77,11/8/2024,PAID
IN004830,ST036,Harris-Wright,4729.43,9/30/2025,PENDING
IN004831,ST091,Mayer-Wright,1716.24,11/26/2024,PENDING
IN004832,ST068,"Roberson, Long and Gonzalez",4758.3,12/25/2024,OVERDUE
IN004833,ST015,Harris PLC,1092.88,8/21/2025,PENDING
IN004834,ST041,"Hunter, Bennett and Jones",3325.81,9/26/2025,PAID
IN004835,ST034,Robinson Inc,711.39,8/15/2025,OVERDUE
IN004836,ST046,Rivera PLC,3396.82,3/28/2025,OVERDUE
IN004837,ST021,Hays LLC,1385.06,1/19/2025,PAID
IN004838,ST089,Paul Ltd,2479.34,8/23/2025,PENDING
IN004839,ST100,Brown-Curtis,1110.99,6/21/2025,OVERDUE
IN004840,ST026,Jones LLC,4386.75,2/25/2025,PENDING
IN004841,ST090,Mitchell-Young,596.11,5/20/2025,OVERDUE
IN004842,ST036,"Sherman, Curtis and Wagner",1704.87,5/3/2025,OVERDUE
IN004843,ST004,"Richardson, Meza and Mccarthy",1930.01,5/7/2025,PAID
IN004844,ST094,Gutierrez-Russell,3952.72,10/29/2024,PAID
IN004845,ST041,Baldwin Ltd,1708.05,3/7/2025,PAID
IN004846,ST066,Green Inc,1428.48,5/16/2025,PENDING
IN004847,ST065,Crawford-Ray,2657.33,8/25/2025,PAID
IN004848,ST008,Moon-Smith,3946.8,5/5/2025,OVERDUE
IN004849,ST042,"Turner, White and Ellis",3575.24,1/31/2025,OVERDUE
IN004850,ST018,Hawkins Ltd,3936.31,6/13/2025,PENDING
IN004851,ST021,"Trujillo, Serrano and Morgan",2207.13,7/26/2025,PENDING
IN004852,ST093,Carr PLC,2192.69,9/2/2025,PAID
IN004853,ST079,"Williams, Gutierrez and Smith",4429.97,6/12/2025,PENDING
IN004854,ST034,Williams-Miller,3433.08,9/4/2025,OVERDUE
IN004855,ST056,"Griffith, Richardson and Dunn",4792.03,10/31/2024,PAID
IN004856,ST018,"Clark, Lopez and Herrera",3180.1,5/5/2025,PAID
IN004857,ST093,Johnson PLC,2860.78,4/16/2025,PENDING
IN004858,ST035,Sullivan-Barton,2830.6,4/2/2025,OVERDUE
IN004859,ST059,"Burns, Wagner and Lee",1662.86,11/7/2024,PENDING
IN004860,ST017,"Hebert, Norman and Johnston",1255.41,10/1/2025,OVERDUE
IN004861,ST011,"Barton, Guzman and Young",4231.59,7/17/2025,OVERDUE
IN004862,ST090,Meyer Inc,1961.38,4/3/2025,OVERDUE
IN004863,ST018,"Clark, Martinez and Harris",2270.16,1/1/2025,PENDING
IN004864,ST019,Rose PLC,3282.74,5/14/2025,OVERDUE
IN004865,ST095,"Brown, Jones and Owen",1416.01,8/9/2025,PENDING
IN004866,ST078,Williams Ltd,3430.14,2/13/2025,PENDING
IN004867,ST027,"Ayala, Keller and Macdonald",2203.35,11/21/2024,PAID
IN004868,ST020,Rice-Calhoun,3984.64,6/25/2025,PAID
IN004869,ST046,"Wilson, Sullivan and Solis",2055.94,8/8/2025,OVERDUE
IN004870,ST062,"Richard, Adams and Thompson",3252.89,1/16/2025,OVERDUE
IN004871,ST044,Clark-Roach,3077.48,7/8/2025,OVERDUE
IN004872,ST091,Bernard Ltd,998.43,12/25/2024,PENDING
IN004873,ST039,Vargas PLC,4330.65,1/30/2025,PENDING
IN004874,ST031,Jackson-Hunt,3245.02,5/6/2025,PENDING
IN004875,ST070,Vincent Inc,1373.35,8/5/2025,OVERDUE
IN004876,ST058,Brown Inc,4093.18,7/31/2025,PAID
IN004877,ST004,"Arnold, Walter and Williams",3293.7,2/16/2025,PAID
IN004878,ST055,Robinson Inc,3525.05,7/23/2025,PENDING
IN004879,ST099,Beck-Davis,2821.43,8/27/2025,PENDING
IN004880,ST061,Rosales PLC,2982.07,11/17/2024,PAID
IN004881,ST078,Miller Inc,663.59,6/10/2025,PAID
IN004882,ST070,"Flores, Gallagher and Mann",602.09,7/23/2025,PAID
IN004883,ST062,"Bennett, Wood and Moore",3595.37,10/26/2025,PAID
IN004884,ST080,Smith-Reyes,1043.22,10/3/2025,OVERDUE
IN004885,ST058,Alexander LLC,1185.47,5/7/2025,PENDING
IN004886,ST002,"Holloway, Mitchell and Hunt",2410.82,11/6/2024,OVERDUE
IN004887,ST064,Boyer PLC,897.99,2/2/2025,OVERDUE
IN004888,ST043,Randall-Gray,954.54,8/6/2025,PAID
IN004889,ST024,"Smith, Higgins and Jefferson",3865.5,5/21/2025,OVERDUE
IN004890,ST061,Jones-Martinez,3860.56,7/30/2025,PENDING
IN004891,ST052,"Chen, Coleman and Dyer",3413.15,10/12/2025,OVERDUE
IN004892,ST036,Young PLC,835.9,10/9/2025,OVERDUE
IN004893,ST008,Haley and Sons,3128.98,8/7/2025,OVERDUE
IN004894,ST072,"Brown, Smith and Ritter",3993.95,1/10/2025,PENDING
IN004895,ST016,Haas Group,924.24,8/11/2025,PAID
IN004896,ST085,Dean-Meyer,4253.27,6/10/2025,PENDING
IN004897,ST086,Kelly Inc,2406.39,5/26/2025,OVERDUE
IN004898,ST052,Larsen-Burke,1692.03,11/30/2024,PAID
IN004899,ST089,Bailey LLC,711.1,6/11/2025,PENDING
IN004900,ST045,Lynch LLC,4375.87,3/14/2025,PAID
IN004901,ST098,Thompson PLC,707.53,6/30/2025,PAID
IN004902,ST098,"Briggs, Jones and Mckenzie",615.87,2/6/2025,PENDING
IN004903,ST076,Shepherd Inc,2007.04,8/27/2025,PAID
IN004904,ST073,Hines-Stuart,4694.36,1/18/2025,PENDING
IN004905,ST012,"Brooks, Martinez and Wilson",2956.86,9/16/2025,PAID
IN004906,ST071,Carter PLC,998.88,4/12/2025,PAID
IN004907,ST075,Henry-Dean,4208.1,7/7/2025,OVERDUE
IN004908,ST096,Walters-Carlson,1831.51,5/15/2025,PENDING
IN004909,ST090,Brown PLC,4566.37,9/22/2025,OVERDUE
IN004910,ST055,Daugherty Group,1050.73,8/20/2025,PAID
IN004911,ST045,Whitaker and Sons,1915.83,5/11/2025,PENDING
IN004912,ST061,"Hansen, Villa and Byrd",1644.26,6/4/2025,PAID
IN004913,ST039,Smith-Hudson,3187.61,6/30/2025,PENDING
IN004914,ST019,Bennett-Hill,509.22,11/19/2024,PAID
IN004915,ST040,Austin Inc,1770.65,1/21/2025,PAID
IN004916,ST091,Hale LLC,1099.8,5/6/2025,PAID
IN004917,ST007,"Gregory, Miller and Lynch",3135.88,2/24/2025,PENDING
IN004918,ST057,Garcia Ltd,2245.95,11/2/2024,OVERDUE
IN004919,ST051,Smith-Thomas,3759.88,2/17/2025,PENDING
IN004920,ST081,Powell Inc,3985.56,2/11/2025,PENDING
IN004921,ST094,"Jones, Berry and Walton",2071.48,12/13/2024,PENDING
IN004922,ST083,Clements-Dunlap,3528.46,3/13/2025,OVERDUE
IN004923,ST067,"Mitchell, Solis and Powers",4068.28,8/30/2025,OVERDUE
IN004924,ST096,Paul-Jones,2521.13,3/22/2025,PENDING
IN004925,ST027,Wilkins Group,1688.19,3/27/2025,PAID
IN004926,ST046,"Beasley, Christensen and Smith",2355.71,4/23/2025,PENDING
IN004927,ST081,West Inc,2459.93,3/19/2025,PAID
IN004928,ST018,"Ferguson, Sullivan and Myers",2131.04,9/8/2025,PENDING
IN004929,ST091,"Thomas, Logan and Myers",3126.38,1/9/2025,OVERDUE
IN004930,ST085,Elliott-Soto,630.79,1/15/2025,PENDING
IN004931,ST065,Lynn and Sons,3869.6,7/28/2025,OVERDUE
IN004932,ST050,Randall-Jackson,2425.9,2/5/2025,PAID
IN004933,ST023,Morrison-Ward,4426.38,7/21/2025,PAID
IN004934,ST062,Hull-Beltran,3609.31,9/1/2025,OVERDUE
IN004935,ST018,Calderon LLC,2500.94,7/25/2025,PENDING
IN004936,ST018,Chang and Sons,1022.28,12/29/2024,OVERDUE
IN004937,ST071,"Madden, Floyd and Thomas",1896.88,3/27/2025,PENDING
IN004938,ST019,Welch-Harding,4992.97,2/13/2025,PENDING
IN004939,ST029,"Evans, Todd and Miles",1932.93,3/20/2025,PAID
IN004940,ST020,Jones Inc,4232.59,3/2/2025,OVERDUE
IN004941,ST065,Martinez-Lee,1216.36,6/14/2025,PAID
IN004942,ST014,Williams-White,4039.16,4/29/2025,PENDING
IN004943,ST030,"Calhoun, Carson and Meadows",2426.06,3/2/2025,PENDING
IN004944,ST075,"Harris, Foley and Price",2707.18,10/17/2025,OVERDUE
IN004945,ST023,"Schaefer, Dillon and Rivera",4511.2,5/4/2025,OVERDUE
IN004946,ST006,Costa-Franklin,820.33,1/23/2025,PENDING
IN004947,ST009,Dyer and Sons,4977.84,5/1/2025,PENDING
IN004948,ST007,"Martin, Watts and Palmer",2951.82,9/11/2025,OVERDUE
IN004949,ST096,"Mosley, Oconnell and Kelly",1139.25,5/6/2025,OVERDUE
IN004950,ST060,"Massey, Gonzalez and Cole",4589.7,9/19/2025,PENDING
IN004951,ST062,Cummings-Allen,2291.84,4/7/2025,PAID
IN004952,ST022,Harrell Ltd,4520.15,8/23/2025,OVERDUE
IN004953,ST080,Delacruz-Gill,1765.12,3/1/2025,PAID
IN004954,ST047,"Sullivan, Aguilar and Adams",4773.49,3/6/2025,PENDING
IN004955,ST090,"Lane, White and Mills",4323.35,8/7/2025,PENDING
IN004956,ST025,"Thompson, Erickson and White",3002.96,8/9/2025,PAID
IN004957,ST064,"Lowery, Beard and Griffin",2180.76,9/21/2025,PENDING
IN004958,ST020,Whitaker and Sons,4969.7,11/18/2024,PAID
IN004959,ST030,"Johnston, Smith and Thompson",3336.47,4/12/2025,PENDING
IN004960,ST070,"Davis, Gibson and Lynch",2692.98,4/1/2025,PENDING
IN004961,ST098,Brown-Armstrong,3682.54,6/1/2025,PENDING
IN004962,ST041,Jones-Graham,4355.84,8/20/2025,PAID
IN004963,ST077,"Wilkerson, Hutchinson and Allen",2650.59,8/24/2025,OVERDUE
IN004964,ST090,"Powell, Swanson and Phillips",3693.32,10/8/2025,OVERDUE
IN004965,ST077,Burton Ltd,4590.41,6/9/2025,PAID
IN004966,ST066,"Edwards, Arias and Knox",582.51,11/3/2024,PAID
IN004967,ST096,Riley-Wang,519.97,2/13/2025,PAID
IN004968,ST089,Grant LLC,3681.92,10/21/2025,PENDING
IN004969,ST077,Fuentes Inc,3449.72,8/21/2025,PAID
IN004970,ST069,Rocha Ltd,3718.51,8/4/2025,PAID
IN004971,ST084,Mckinney-Davis,722.06,1/17/2025,OVERDUE
IN004972,ST063,"Martinez, Yang and King",1512.27,2/1/2025,PAID
IN004973,ST057,Alvarez-Underwood,3069.11,3/26/2025,OVERDUE
IN004974,ST055,Blair LLC,3935.63,5/25/2025,OVERDUE
IN004975,ST067,Valencia-Johnson,2836.51,1/3/2025,OVERDUE
IN004976,ST050,"Bennett, Nielsen and Randolph",2984.76,7/24/2025,PENDING
IN004977,ST057,Thompson Group,1134.13,11/20/2024,PENDING
IN004978,ST057,Young-Ramirez,3874.36,11/21/2024,PENDING
IN004979,ST046,Vincent-Powers,552.67,12/30/2024,OVERDUE
IN004980,ST040,Johns-Smith,2231.82,6/11/2025,PENDING
IN004981,ST004,"Ward, Carter and Thompson",2667.32,4/15/2025,PENDING
IN004982,ST085,Sanders and Sons,724.95,4/13/2025,PENDING
IN004983,ST099,Ball-Barnes,4654.15,4/6/2025,PAID
IN004984,ST094,English Ltd,3752.92,5/19/2025,OVERDUE
IN004985,ST030,Ballard-Vasquez,1594.08,9/29/2025,PAID
IN004986,ST045,Buck Group,4931.37,9/14/2025,OVERDUE
IN004987,ST025,"Johnson, Jacobs and Salinas",3929.92,5/27/2025,PAID
IN004988,ST038,Reed-Jones,3120.04,11/28/2024,PAID
IN004989,ST080,Berry-Davis,1315.69,7/19/2025,PAID
IN004990,ST055,Roman-Carter,4686.3,7/26/2025,OVERDUE
IN004991,ST095,Davis-Schultz,3208.99,9/15/2025,PAID
IN004992,ST048,Floyd-Espinoza,3602.69,2/20/2025,PAID
IN004993,ST060,Santiago-Craig,4970.17,1/14/2025,PENDING
IN004994,ST100,Butler Ltd,3131.0,4/1/2025,PAID
IN004995,ST053,Lloyd Group,2616.01,12/22/2024,PENDING
IN004996,ST058,Wood-Brown,2774.29,12/20/2024,OVERDUE
IN004997,ST029,Jones and Sons,1521.66,6/16/2025,PAID
IN004998,ST022,Griffin-Brown,4474.62,2/14/2025,OVERDUE
IN004999,ST048,Underwood-Cobb,2487.98,6/9/2025,PENDING
IN005000,ST016,"Whitaker, Mcintyre and Henry",3886.9,2/14/2025,PENDING
IN005001,ST001,Hernandez-Wiggins,4635.43,1/20/2025,PENDING
IN005002,ST079,Martinez Ltd,1154.05,10/9/2025,PAID
IN005003,ST044,Huber Group,2419.15,4/25/2025,OVERDUE
IN005004,ST039,Patrick Ltd,1049.58,7/19/2025,PENDING
IN005005,ST083,Gardner LLC,1353.55,3/15/2025,PENDING
IN005006,ST065,Jackson-Thomas,3685.48,1/3/2025,OVERDUE
IN005007,ST003,Lang-Richardson,3941.39,4/30/2025,PENDING
IN005008,ST038,"Young, Cabrera and Olson",517.12,5/20/2025,OVERDUE
IN005009,ST075,Thomas-Norris,2881.3,12/19/2024,PAID
IN005010,ST081,Carpenter-Morgan,4762.57,11/23/2024,PAID
IN005011,ST054,"Dillon, Newman and Snyder",1956.31,3/26/2025,PAID
IN005012,ST028,"Brown, Friedman and Phillips",4269.47,2/24/2025,PENDING
IN005013,ST022,Barron-Reid,2251.24,4/21/2025,PENDING
IN005014,ST096,Clark-Romero,1430.39,5/14/2025,PAID
IN005015,ST056,"Pace, Burton and Zuniga",2194.05,1/5/2025,OVERDUE
IN005016,ST036,Morales-Fleming,3004.98,6/18/2025,PAID
IN005017,ST063,"Hudson, Ponce and Sosa",2987.58,8/3/2025,PENDING
IN005018,ST083,"Hodges, Harris and Marshall",3814.51,4/11/2025,PENDING
IN005019,ST014,Drake Ltd,1626.61,8/30/2025,PAID
IN005020,ST061,Patrick-Williamson,876.6,9/20/2025,PENDING
IN005021,ST002,Valentine Group,2026.74,5/3/2025,PAID
IN005022,ST006,Ray-Cooper,4585.41,12/18/2024,OVERDUE
IN005023,ST031,Gregory-Lee,3067.45,9/8/2025,PAID
IN005024,ST081,"Garcia, Anthony and Smith",791.03,5/26/2025,PENDING
IN005025,ST005,"Miller, Mccarthy and Ramsey",1851.71,2/20/2025,PAID
IN005026,ST071,Hawkins Inc,4042.45,2/16/2025,PENDING
IN005027,ST018,Klein LLC,3681.37,10/31/2024,PENDING
IN005028,ST039,Soto PLC,1167.76,7/19/2025,PENDING
IN005029,ST020,Anderson-Gilbert,2926.4,5/15/2025,PENDING
IN005030,ST032,Thomas-Gordon,969.93,1/30/2025,OVERDUE
IN005031,ST021,"Delgado, Morris and Parrish",4543.45,10/26/2025,PENDING
IN005032,ST088,Anderson-Ramsey,1998.62,9/18/2025,OVERDUE
IN005033,ST028,"Harrison, Thompson and Burton",2892.33,6/13/2025,PENDING
IN005034,ST028,"Johnson, Palmer and Sampson",3378.6,11/18/2024,PENDING
IN005035,ST095,"Brady, Cooper and Wilson",1060.97,12/26/2024,PENDING
IN005036,ST025,Davis and Sons,1298.51,3/9/2025,OVERDUE
IN005037,ST094,White Ltd,4209.86,5/7/2025,PAID
IN005038,ST022,Smith Inc,4082.93,6/14/2025,PAID
IN005039,ST006,Washington LLC,4133.73,6/29/2025,PENDING
IN005040,ST013,"Simon, Lopez and Vaughn",2591.22,8/1/2025,PAID
IN005041,ST025,Mclaughlin and Sons,2788.68,1/24/2025,PENDING
IN005042,ST051,Smith-Bowman,3822.89,7/28/2025,OVERDUE
IN005043,ST003,"Collins, Gonzales and Vasquez",1676.74,11/2/2024,PAID
IN005044,ST097,Jordan Group,4062.38,11/20/2024,PENDING
IN005045,ST007,Padilla Inc,4395.91,4/20/2025,OVERDUE
IN005046,ST049,Greene Inc,3789.26,9/26/2025,PENDING
IN005047,ST006,Mcintyre Group,2223.56,10/18/2025,OVERDUE
IN005048,ST040,"Powell, Horton and Baldwin",3839.75,3/7/2025,PAID
IN005049,ST012,Romero PLC,4598.04,3/16/2025,OVERDUE
IN005050,ST054,Lawson Ltd,3830.26,12/28/2024,PENDING
IN005051,ST043,Hurst Inc,943.14,9/19/2025,PENDING
IN005052,ST073,Jackson Group,771.27,7/9/2025,OVERDUE
IN005053,ST036,Morales and Sons,760.38,9/27/2025,OVERDUE
IN005054,ST069,Singleton and Sons,2212.67,12/7/2024,OVERDUE
IN005055,ST032,Hubbard Ltd,937.57,4/20/2025,OVERDUE
