inventory_id,station_id,fuel_type,delivery_liters,current_stock,delivery_date
INV009307,ST072,Premium,14639,95907,5/9/2025
INV005208,ST070,Petrol,13391,95903,3/7/2025
INV001738,ST013,Petrol,1478,95902,8/21/2025
INV021792,ST011,CNG,16202,95902,4/8/2025
INV046901,ST097,Petrol,12488,95901,4/29/2025
INV009482,ST061,CNG,6788,95900,4/11/2025
INV026007,ST034,Premium,13533,95900,6/15/2025
INV027463,ST088,Petrol,18854,95900,9/18/2025
INV021259,ST019,CNG,19494,95899,4/3/2025
INV013447,ST075,Premium,5391,95897,4/29/2025
INV017458,ST082,Petrol,8562,95893,2/15/2025
INV045598,ST027,Premium,2585,95893,10/13/2025
INV040537,ST030,CNG,16511,95891,4/14/2025
INV027951,ST043,Diesel,14902,95890,11/3/2024
INV010457,ST087,CNG,3095,95888,2/4/2025
INV028556,ST010,Petrol,17307,95888,12/3/2024
INV035484,ST068,Premium,18056,95884,8/29/2025
INV021619,ST089,CNG,15972,95881,6/1/2025
INV004035,ST036,Petrol,3180,95880,8/11/2025
INV009595,ST016,Diesel,11911,95880,10/1/2025
INV003083,ST090,CNG,17718,95877,8/19/2025
INV028353,ST066,Premium,8533,95877,1/23/2025
INV016440,ST054,CNG,10326,95873,11/15/2024
INV002937,ST098,CNG,12131,95867,1/11/2025
INV013328,ST064,Diesel,5726,95867,10/16/2025
INV030440,ST085,CNG,13319,95864,9/18/2025
INV044369,ST024,Petrol,12086,95864,11/13/2024
INV004173,ST036,Diesel,6621,95863,8/18/2025
INV045363,ST059,CNG,18521,95863,7/28/2025
INV011319,ST023,Petrol,4448,95858,9/16/2025
INV049754,ST042,Diesel,17925,95853,11/2/2024
INV009015,ST033,Diesel,5408,95851,3/13/2025
INV046963,ST050,Premium,2439,95849,4/27/2025
INV037128,ST058,Diesel,15140,95846,7/24/2025
INV039547,ST054,Diesel,17712,95845,9/26/2025
INV049565,ST070,Diesel,17813,95845,6/26/2025
INV018478,ST037,Petrol,19112,95839,7/31/2025
INV002680,ST046,Premium,6530,95836,6/9/2025
INV026612,ST027,Premium,650,95835,3/10/2025
INV014026,ST045,CNG,6840,95834,5/6/2025
INV042364,ST024,Premium,12036,95832,4/6/2025
INV004478,ST036,Premium,4940,95826,11/21/2024
INV026948,ST080,Premium,4734,95825,2/1/2025
INV036518,ST100,CNG,2191,95825,7/8/2025
INV009301,ST092,Diesel,11720,95822,11/20/2024
INV021617,ST087,CNG,12576,95821,10/14/2025
INV026094,ST003,Premium,10829,95821,10/14/2025
INV007890,ST079,Diesel,6771,95815,11/23/2024
INV033065,ST031,Premium,11734,95815,5/13/2025
INV041322,ST088,Diesel,10568,95815,10/30/2024
INV021132,ST012,Premium,8609,95814,2/7/2025
INV024467,ST062,Petrol,15704,95814,7/24/2025
INV033413,ST086,Premium,14331,95805,5/15/2025
INV024519,ST048,Petrol,9885,95804,9/13/2025
INV045068,ST031,CNG,10182,95801,9/10/2025
INV049739,ST050,Petrol,6512,95796,4/12/2025
INV029103,ST082,Diesel,13706,95795,12/29/2024
INV033600,ST089,Diesel,14031,95795,9/21/2025
INV047570,ST089,Diesel,19872,95792,12/14/2024
INV040808,ST023,CNG,17771,95790,6/3/2025
INV028581,ST036,Premium,7120,95787,3/6/2025
INV036508,ST044,Diesel,14139,95782,1/23/2025
INV006805,ST097,Diesel,16456,95781,10/14/2025
INV013048,ST047,Diesel,7047,95778,2/17/2025
INV007157,ST054,Premium,14496,95777,3/21/2025
INV018377,ST012,Premium,12255,95774,6/8/2025
INV015188,ST034,Diesel,12909,95769,8/19/2025
INV046541,ST044,CNG,3779,95769,2/19/2025
INV047618,ST047,Diesel,5366,95769,2/16/2025
INV034993,ST087,Petrol,12494,95767,9/19/2025
INV042447,ST084,Diesel,19127,95765,12/14/2024
INV007186,ST051,Premium,16145,95762,6/14/2025
INV036680,ST024,Diesel,1198,95761,5/25/2025
INV040905,ST048,CNG,12668,95758,2/3/2025
INV044272,ST028,CNG,4083,95756,7/31/2025
INV043895,ST088,CNG,12277,95755,4/6/2025
INV048787,ST070,Diesel,18777,95755,5/19/2025
INV031121,ST015,Petrol,13054,95752,1/3/2025
INV010824,ST097,Petrol,1396,95748,3/5/2025
INV042249,ST022,Premium,14011,95745,10/29/2025
INV018242,ST048,CNG,17008,95741,3/16/2025
INV006286,ST073,CNG,3113,95740,8/10/2025
INV030372,ST067,Petrol,1594,95738,10/14/2025
INV006685,ST045,Diesel,5702,95737,4/25/2025
INV027759,ST038,Diesel,1633,95734,10/8/2025
INV035522,ST069,Premium,18076,95733,10/3/2025
INV049799,ST069,Diesel,13402,95732,8/17/2025
INV037298,ST063,Premium,17206,95728,5/22/2025
INV024947,ST017,Premium,13809,95725,4/9/2025
INV026473,ST002,CNG,2178,95725,2/7/2025
INV045894,ST077,CNG,7773,95725,4/2/2025
INV040168,ST059,Diesel,19460,95724,11/6/2024
INV028107,ST017,CNG,11369,95721,11/27/2024
INV007760,ST075,Premium,2369,95720,8/16/2025
INV011451,ST066,Diesel,15879,95720,11/15/2024
INV045230,ST023,Diesel,14682,95720,10/2/2025
INV010461,ST098,Premium,3626,95719,8/11/2025
INV022343,ST017,Premium,1150,95719,10/25/2025
INV030449,ST033,Petrol,18948,95714,4/22/2025
INV007753,ST019,Diesel,12064,95711,5/12/2025
INV009255,ST038,Premium,13320,95703,9/9/2025
INV021946,ST028,Petrol,5760,95703,9/20/2025
INV028304,ST056,Premium,11300,95702,3/10/2025
INV022516,ST090,CNG,4215,95697,10/23/2025
INV033209,ST078,Diesel,13466,95693,6/20/2025
INV007712,ST006,Diesel,8869,95692,1/30/2025
INV045726,ST074,Diesel,6100,95688,5/24/2025
INV030400,ST041,CNG,4540,95685,3/11/2025
INV022989,ST047,Premium,3114,95683,1/22/2025
INV038660,ST027,Diesel,9404,95681,2/15/2025
INV015137,ST018,CNG,11297,95679,9/3/2025
INV049468,ST041,Premium,8523,95674,9/19/2025
INV045578,ST061,Diesel,14303,95672,1/7/2025
INV011897,ST003,Premium,7610,95670,7/29/2025
INV009427,ST008,CNG,2745,95667,3/2/2025
INV015210,ST063,CNG,16001,95667,9/9/2025
INV029966,ST014,Diesel,14426,95667,2/10/2025
INV015211,ST006,Petrol,945,95666,3/30/2025
INV018908,ST027,Premium,11800,95662,12/14/2024
INV031194,ST009,Diesel,9688,95662,8/11/2025
INV001769,ST051,Petrol,14164,95658,3/23/2025
INV008747,ST011,Diesel,18905,95657,9/26/2025
INV014392,ST069,CNG,8092,95657,12/24/2024
INV046358,ST090,CNG,5151,95655,4/1/2025
INV009429,ST050,Diesel,10289,95654,8/12/2025
INV026312,ST014,CNG,7320,95646,8/1/2025
INV029312,ST013,Petrol,9800,95646,9/16/2025
INV044521,ST058,Petrol,4715,95643,4/15/2025
INV039953,ST001,Premium,6484,95638,7/18/2025
INV048348,ST009,Diesel,6569,95637,1/8/2025
INV021353,ST047,CNG,8655,95636,5/3/2025
INV011100,ST084,CNG,775,95631,12/6/2024
INV014235,ST063,Premium,17036,95631,2/25/2025
INV009130,ST017,Petrol,4779,95626,6/18/2025
INV015640,ST002,Premium,17478,95626,5/15/2025
INV020717,ST011,Diesel,1522,95625,7/20/2025
INV029119,ST033,Diesel,8830,95625,3/10/2025
INV045972,ST058,CNG,8692,95622,3/21/2025
INV017773,ST008,Petrol,2965,95618,8/27/2025
INV033788,ST057,CNG,2265,95618,7/13/2025
INV033905,ST038,Diesel,6517,95616,8/16/2025
INV043786,ST085,Premium,10293,95616,7/2/2025
INV034484,ST006,Petrol,19488,95612,4/2/2025
INV015693,ST013,Premium,19187,95609,10/19/2025
INV034033,ST089,Petrol,1616,95609,3/29/2025
INV016031,ST017,CNG,15803,95607,7/27/2025
INV034111,ST017,Petrol,16783,95607,10/14/2025
INV025464,ST054,Premium,5895,95600,11/19/2024
INV008990,ST010,Premium,7659,95596,1/17/2025
INV045498,ST029,Premium,5769,95595,12/24/2024
INV021910,ST058,Diesel,16495,95593,9/23/2025
INV027656,ST080,Premium,7970,95593,7/19/2025
INV049965,ST035,CNG,8715,95593,10/29/2025
INV028331,ST016,Premium,3761,95585,11/23/2024
INV044898,ST061,Diesel,13892,95583,10/11/2025
INV023304,ST028,Premium,7178,95581,12/22/2024
INV034640,ST012,CNG,12733,95581,4/13/2025
INV030437,ST098,Premium,6781,95578,11/13/2024
INV042422,ST056,Premium,19009,95578,4/6/2025
INV032260,ST004,Petrol,5441,95577,3/18/2025
INV034461,ST097,Diesel,16161,95576,4/21/2025
INV040596,ST028,CNG,13012,95573,4/20/2025
INV045086,ST034,CNG,11352,95571,7/15/2025
INV021331,ST071,CNG,15086,95569,2/15/2025
INV022242,ST090,Premium,12120,95569,10/3/2025
INV031235,ST063,Premium,5330,95569,12/24/2024
INV040010,ST027,CNG,15301,95569,2/23/2025
INV038486,ST052,Premium,5932,95563,5/8/2025
INV031820,ST077,Diesel,12416,95559,10/2/2025
INV045555,ST023,Petrol,1446,95557,9/20/2025
INV048016,ST065,Diesel,5940,95557,8/20/2025
INV004715,ST029,Petrol,8786,95555,12/20/2024
INV043898,ST004,Premium,19823,95554,6/24/2025
INV011150,ST032,Petrol,13233,95553,4/27/2025
INV042719,ST050,Diesel,2632,95552,12/5/2024
INV020199,ST014,Premium,16171,95548,11/26/2024
INV035644,ST036,Petrol,13049,95547,6/11/2025
INV000585,ST030,Diesel,13950,95546,5/14/2025
INV026120,ST054,CNG,16878,95546,12/4/2024
INV019499,ST001,Premium,9542,95542,11/1/2024
INV025740,ST092,Petrol,10657,95541,9/9/2025
INV000333,ST083,Diesel,15589,95538,9/20/2025
INV008738,ST030,Premium,7788,95535,8/21/2025
INV044766,ST096,Diesel,7292,95535,9/2/2025
INV026574,ST016,Petrol,10369,95534,12/14/2024
INV012202,ST053,Premium,692,95525,6/5/2025
INV026062,ST074,Diesel,14601,95525,9/12/2025
INV039993,ST062,Premium,13960,95525,5/30/2025
INV041194,ST086,CNG,13592,95524,7/6/2025
INV029814,ST019,CNG,4896,95522,12/20/2024
INV047244,ST094,Petrol,17159,95522,2/9/2025
INV045712,ST010,Premium,2310,95521,8/7/2025
INV026145,ST086,Diesel,2389,95520,3/14/2025
INV000469,ST009,Diesel,15714,95519,12/11/2024
INV003101,ST031,Diesel,16852,95519,1/10/2025
INV006079,ST010,Premium,2540,95514,10/5/2025
INV034447,ST091,Petrol,6373,95514,2/27/2025
INV015633,ST096,Premium,16497,95513,5/19/2025
INV012490,ST065,Premium,11076,95512,10/21/2025
INV024392,ST095,Premium,13929,95510,1/31/2025
INV038675,ST036,Petrol,9109,95508,6/23/2025
INV009661,ST005,CNG,13407,95506,1/6/2025
INV031757,ST006,Premium,16614,95505,7/16/2025
INV048337,ST060,Premium,15884,95505,2/20/2025
INV002505,ST002,Diesel,19516,95504,11/26/2024
INV029287,ST035,Diesel,7685,95502,8/11/2025
INV038895,ST085,Petrol,1907,95497,9/20/2025
INV030117,ST067,Diesel,7926,95496,1/7/2025
INV041421,ST025,Premium,7759,95496,10/22/2025
INV000781,ST047,Premium,15942,95495,6/13/2025
INV015236,ST009,Petrol,3836,95493,12/24/2024
INV014969,ST034,Petrol,12851,95488,6/29/2025
INV035585,ST030,Petrol,11666,95488,10/31/2024
INV045465,ST018,Premium,13966,95487,4/25/2025
INV039946,ST034,Petrol,4237,95483,4/14/2025
INV024261,ST059,CNG,2016,95481,10/14/2025
INV035715,ST031,Petrol,13653,95471,10/13/2025
INV026960,ST072,Premium,11570,95466,5/13/2025
INV048319,ST049,Diesel,597,95465,4/30/2025
INV043571,ST064,Diesel,4824,95464,11/14/2024
INV026833,ST088,Premium,3941,95462,5/23/2025
INV037198,ST023,Premium,1395,95462,12/31/2024
INV039555,ST016,Premium,1487,95460,9/15/2025
INV005368,ST017,CNG,10921,95458,12/30/2024
INV035007,ST016,Petrol,2099,95458,7/6/2025
INV024746,ST080,CNG,11152,95456,4/10/2025
INV033821,ST064,CNG,7072,95455,8/6/2025
INV045873,ST059,CNG,6871,95447,10/1/2025
INV017692,ST093,Diesel,16670,95445,5/11/2025
INV007826,ST010,CNG,1488,95444,10/23/2025
INV017844,ST005,Diesel,13281,95444,11/21/2024
INV026444,ST061,CNG,7694,95443,2/13/2025
INV032341,ST071,Premium,7741,95439,6/18/2025
INV019029,ST096,Petrol,16302,95438,8/3/2025
INV027885,ST018,CNG,3227,95438,1/19/2025
INV040679,ST008,Petrol,17372,95436,6/24/2025
INV014326,ST036,Petrol,18717,95435,12/13/2024
INV024058,ST097,Petrol,3469,95434,6/9/2025
INV003988,ST081,CNG,12374,95432,12/24/2024
INV025510,ST036,Premium,819,95432,9/20/2025
INV001505,ST022,Premium,13921,95431,3/24/2025
INV015870,ST031,Premium,17389,95431,10/4/2025
INV017561,ST008,Petrol,17777,95427,7/15/2025
INV018064,ST020,CNG,4504,95424,2/24/2025
INV034166,ST023,CNG,2663,95421,10/23/2025
INV025485,ST037,Petrol,18721,95420,3/22/2025
INV027434,ST048,CNG,5137,95419,3/24/2025
INV043311,ST021,Petrol,10982,95418,3/11/2025
INV030323,ST016,CNG,5559,95417,12/11/2024
INV027069,ST002,Premium,18987,95415,7/3/2025
INV027857,ST010,CNG,17882,95415,9/14/2025
INV021587,ST021,Petrol,7072,95413,5/2/2025
INV016321,ST037,Petrol,19332,95412,3/19/2025
INV044142,ST081,Petrol,12655,95412,7/31/2025
INV044093,ST031,CNG,14563,95409,6/16/2025
INV019724,ST046,Diesel,8926,95406,2/14/2025
INV002219,ST070,CNG,5272,95401,12/21/2024
INV024310,ST034,Premium,3103,95400,8/6/2025
INV039643,ST098,Diesel,13116,95399,8/4/2025
INV049526,ST086,CNG,2854,95395,6/28/2025
INV011780,ST071,CNG,11257,95392,11/16/2024
INV023511,ST009,Premium,1403,95392,3/14/2025
INV022303,ST017,CNG,8370,95390,12/22/2024
INV036322,ST018,Diesel,14678,95390,11/27/2024
INV044619,ST038,Petrol,18071,95388,8/11/2025
INV016703,ST062,CNG,681,95385,4/6/2025
INV025509,ST005,Petrol,15032,95381,2/8/2025
INV018185,ST066,Premium,14581,95380,6/1/2025
INV034007,ST074,Premium,2297,95374,6/29/2025
INV021057,ST034,Diesel,4272,95371,6/28/2025
INV048647,ST018,Petrol,17155,95369,10/18/2025
INV035361,ST077,Premium,5251,95367,5/17/2025
INV006410,ST061,Premium,17638,95365,12/11/2024
INV005777,ST068,Premium,3010,95360,9/29/2025
INV007833,ST050,Diesel,8487,95360,6/27/2025
INV011801,ST014,Premium,7643,95358,11/1/2024
INV000527,ST024,Petrol,19319,95353,1/18/2025
INV027818,ST015,Premium,7827,95351,11/14/2024
INV028155,ST051,Premium,17801,95349,2/14/2025
INV019223,ST069,Petrol,2911,95348,5/22/2025
INV020383,ST009,Diesel,12894,95347,1/30/2025
INV038171,ST055,CNG,12827,95347,3/29/2025
INV031005,ST074,Petrol,3402,95345,2/15/2025
INV033402,ST091,CNG,19691,95343,10/9/2025
INV006425,ST057,Petrol,6306,95336,12/14/2024
INV047007,ST022,Diesel,7504,95336,4/8/2025
INV042529,ST099,Petrol,3793,95335,12/4/2024
INV001430,ST047,CNG,14418,95334,7/4/2025
INV036088,ST008,Diesel,3348,95334,10/29/2025
INV046924,ST016,Diesel,16498,95332,5/24/2025
INV015675,ST010,Petrol,4006,95331,1/12/2025
INV047516,ST038,Petrol,10834,95331,7/19/2025
INV024351,ST007,CNG,13056,95330,1/4/2025
INV042144,ST051,CNG,14856,95328,7/4/2025
INV002490,ST003,Diesel,17775,95327,1/2/2025
INV003321,ST069,Petrol,14452,95324,1/27/2025
INV014590,ST068,Premium,8878,95324,10/25/2025
INV044470,ST097,Diesel,19398,95316,12/4/2024
INV003674,ST050,Petrol,9360,95314,10/13/2025
INV031610,ST047,CNG,6922,95313,10/23/2025
INV027563,ST061,Diesel,9440,95312,4/20/2025
INV011216,ST081,Petrol,7498,95311,12/21/2024
INV007074,ST100,Premium,9652,95310,5/25/2025
INV033985,ST041,CNG,14164,95309,3/11/2025
INV014285,ST007,Petrol,2274,95308,4/2/2025
INV025652,ST059,Premium,5928,95307,10/2/2025
INV008347,ST065,Premium,12198,95306,10/25/2025
INV018158,ST046,Diesel,19782,95305,10/30/2024
INV047861,ST079,CNG,4292,95305,7/25/2025
INV046138,ST024,Petrol,6035,95302,11/3/2024
INV021202,ST061,Petrol,19998,95301,12/8/2024
INV042336,ST083,CNG,4435,95301,5/6/2025
INV033348,ST063,Premium,16714,95300,6/9/2025
INV034471,ST019,CNG,3344,95299,12/29/2024
INV027137,ST041,Premium,16680,95296,7/13/2025
INV001236,ST039,Petrol,14936,95292,8/28/2025
INV044816,ST041,CNG,11450,95291,12/28/2024
INV009544,ST046,Petrol,2029,95289,3/16/2025
INV018869,ST040,CNG,17638,95288,7/9/2025
INV031658,ST056,Diesel,4334,95288,12/25/2024
INV045112,ST041,CNG,12004,95288,7/3/2025
INV039948,ST048,Diesel,16454,95286,12/12/2024
INV005966,ST001,CNG,10598,95284,12/20/2024
INV035873,ST074,Petrol,9235,95283,8/1/2025
INV037640,ST034,Petrol,1410,95283,6/4/2025
INV038222,ST074,Premium,7706,95281,3/23/2025
INV004338,ST042,Premium,17842,95280,12/31/2024
INV033721,ST065,Petrol,13037,95274,7/29/2025
INV004544,ST017,Premium,4095,95273,2/1/2025
INV024428,ST043,Diesel,969,95273,1/31/2025
INV043560,ST043,Diesel,5797,95270,3/16/2025
INV019697,ST084,Diesel,8317,95263,11/29/2024
INV020785,ST073,Diesel,18514,95260,4/29/2025
INV047852,ST018,Petrol,19831,95260,7/10/2025
INV019557,ST065,Diesel,14116,95259,12/1/2024
INV016077,ST061,CNG,11277,95256,12/3/2024
INV009503,ST034,CNG,4515,95255,4/25/2025
INV026200,ST082,Diesel,8156,95255,2/20/2025
INV015464,ST068,CNG,19450,95253,7/27/2025
INV027336,ST079,Petrol,859,95250,11/7/2024
INV037754,ST068,Petrol,3626,95250,7/16/2025
INV006729,ST027,CNG,3390,95247,8/24/2025
INV029628,ST042,Petrol,13846,95241,5/10/2025
INV008189,ST005,CNG,6690,95240,5/6/2025
INV008493,ST051,Diesel,11749,95240,6/27/2025
INV018578,ST054,Diesel,7469,95240,5/11/2025
INV035792,ST062,Diesel,8407,95238,2/26/2025
INV044783,ST094,Petrol,4444,95236,5/30/2025
INV041625,ST021,CNG,10838,95235,4/13/2025
INV013137,ST088,Premium,17697,95231,12/3/2024
INV018543,ST017,Premium,8762,95224,6/12/2025
INV012092,ST100,Petrol,10348,95223,7/3/2025
INV032466,ST057,Petrol,18301,95218,7/15/2025
INV008123,ST075,CNG,11070,95216,3/4/2025
INV020156,ST100,Petrol,14684,95215,1/19/2025
INV007491,ST073,Diesel,9488,95213,9/14/2025
INV035979,ST005,Diesel,14136,95213,4/13/2025
INV028320,ST062,Petrol,949,95206,11/12/2024
INV015944,ST036,Diesel,9347,95205,5/26/2025
INV034698,ST023,Petrol,18637,95205,5/21/2025
INV044831,ST092,Petrol,14527,95205,3/30/2025
INV047605,ST051,CNG,7376,95205,3/7/2025
INV015755,ST016,CNG,6947,95203,11/7/2024
INV046702,ST035,Petrol,14970,95201,11/6/2024
INV005562,ST006,Diesel,5230,95197,2/15/2025
INV041410,ST041,CNG,18273,95195,8/23/2025
INV003078,ST036,Petrol,8974,95193,5/17/2025
INV016839,ST078,Premium,15077,95193,10/17/2025
INV015009,ST099,Diesel,7629,95192,10/31/2024
INV004125,ST002,Diesel,15285,95191,4/8/2025
INV026231,ST049,Diesel,11345,95191,6/11/2025
INV017799,ST062,Diesel,4201,95190,10/20/2025
INV006069,ST061,Premium,5576,95187,6/5/2025
INV036636,ST049,Diesel,3518,95187,3/15/2025
INV037831,ST061,CNG,11628,95184,11/23/2024
INV035016,ST004,Petrol,12761,95183,11/11/2024
INV037425,ST019,Petrol,19650,95181,11/14/2024
INV013699,ST094,Premium,17982,95180,2/4/2025
INV020372,ST002,Premium,12255,95179,2/13/2025
INV047284,ST093,Diesel,19216,95179,5/4/2025
INV011024,ST078,CNG,2263,95178,12/15/2024
INV035511,ST078,Diesel,17122,95178,9/13/2025
INV034191,ST029,Diesel,2509,95172,8/11/2025
INV004385,ST093,Premium,4857,95170,3/18/2025
INV040409,ST008,Diesel,6022,95168,2/11/2025
INV015606,ST074,Premium,10933,95166,1/24/2025
INV049929,ST070,CNG,6459,95162,12/17/2024
INV014605,ST022,Premium,16648,95161,7/5/2025
INV020799,ST010,CNG,14462,95161,1/5/2025
INV005415,ST086,CNG,3211,95159,8/26/2025
INV020406,ST093,Diesel,4989,95158,5/29/2025
INV013391,ST079,Premium,3387,95154,2/10/2025
INV033920,ST007,CNG,9084,95154,1/21/2025
INV012702,ST058,Diesel,16393,95153,11/24/2024
INV020283,ST028,CNG,1681,95152,9/24/2025
INV007725,ST007,Diesel,18808,95149,6/20/2025
INV041696,ST006,CNG,7566,95147,4/3/2025
INV034639,ST050,Petrol,9663,95146,3/19/2025
INV011596,ST099,Premium,3199,95145,5/24/2025
INV041733,ST023,Diesel,15152,95141,5/10/2025
INV010840,ST025,Diesel,9421,95140,3/17/2025
INV027492,ST047,CNG,11311,95139,10/13/2025
INV020753,ST074,CNG,19475,95134,10/7/2025
INV047537,ST093,Petrol,6109,95134,12/31/2024
INV047263,ST064,Petrol,2002,95133,12/7/2024
INV009032,ST090,Petrol,14005,95130,12/31/2024
INV031464,ST045,Diesel,14843,95130,10/1/2025
INV021525,ST065,Premium,1918,95129,2/21/2025
INV042745,ST069,Diesel,15374,95129,2/3/2025
INV015268,ST066,CNG,1312,95127,9/18/2025
INV033996,ST067,Diesel,8469,95126,2/1/2025
INV025524,ST051,Diesel,19665,95125,7/16/2025
INV031529,ST008,Petrol,16660,95123,4/3/2025
INV020556,ST046,Diesel,19688,95120,12/24/2024
INV008714,ST002,Diesel,8616,95118,8/30/2025
INV014899,ST020,Diesel,1098,95111,5/23/2025
INV032789,ST048,Diesel,16487,95106,9/28/2025
INV043219,ST052,Diesel,5637,95102,6/24/2025
INV043310,ST097,Petrol,6664,95102,8/15/2025
INV016325,ST077,Premium,12479,95101,10/19/2025
INV013143,ST079,Petrol,7246,95095,8/26/2025
INV033266,ST054,Diesel,4217,95093,8/16/2025
INV041700,ST090,Premium,9873,95093,7/13/2025
INV027746,ST070,CNG,18393,95088,12/14/2024
INV041259,ST007,Premium,7310,95088,10/7/2025
INV022814,ST057,Premium,2684,95084,10/4/2025
INV016554,ST094,Premium,4004,95082,10/9/2025
INV036792,ST069,Premium,18142,95080,4/8/2025
INV015516,ST063,CNG,17716,95075,8/25/2025
INV020314,ST005,Diesel,12210,95075,5/1/2025
INV039802,ST044,CNG,9902,95075,8/18/2025
INV038707,ST060,CNG,733,95072,8/23/2025
INV029096,ST055,CNG,3421,95071,2/14/2025
INV043510,ST075,CNG,6554,95070,3/15/2025
INV038708,ST015,Diesel,19298,95069,6/5/2025
INV037450,ST037,Premium,6417,95068,11/11/2024
INV011521,ST045,Premium,11426,95067,6/6/2025
INV035960,ST058,CNG,16397,95066,6/2/2025
INV028359,ST078,Petrol,12331,95065,9/25/2025
INV010489,ST055,Diesel,2493,95061,3/24/2025
INV030195,ST060,CNG,5091,95055,11/2/2024
INV007469,ST088,CNG,2040,95047,12/6/2024
INV018640,ST096,Petrol,3764,95046,5/20/2025
INV022972,ST002,Petrol,11539,95046,10/2/2025
INV003344,ST062,Petrol,2343,95043,12/28/2024
INV032213,ST095,CNG,14233,95043,1/26/2025
INV037247,ST022,Premium,6151,95040,12/3/2024
INV042160,ST045,Diesel,4910,95039,7/5/2025
INV026545,ST097,CNG,10081,95035,6/5/2025
INV028128,ST092,Diesel,3590,95035,2/2/2025
INV018940,ST069,Diesel,17845,95033,12/27/2024
INV032559,ST021,Diesel,8606,95031,9/30/2025
INV006398,ST017,CNG,16494,95026,6/20/2025
INV047131,ST096,Diesel,3250,95021,1/23/2025
INV004972,ST010,CNG,709,95020,12/27/2024
INV033768,ST039,Petrol,5445,95019,9/9/2025
INV000992,ST077,Diesel,6139,95018,11/25/2024
INV023571,ST006,Petrol,12260,95018,2/22/2025
INV005706,ST003,Petrol,8910,95015,9/21/2025
INV033496,ST090,Premium,19130,95014,2/17/2025
INV024530,ST084,Diesel,15758,95012,9/14/2025
INV048366,ST058,CNG,13080,95009,10/8/2025
INV018009,ST056,Diesel,11518,95006,11/27/2024
INV049199,ST047,Premium,4923,95004,2/27/2025
INV019771,ST041,Diesel,8320,94996,8/9/2025
INV047773,ST001,Diesel,15998,94995,3/1/2025
INV028379,ST067,Petrol,733,94993,9/9/2025
INV020725,ST057,CNG,13939,94992,8/23/2025
INV037919,ST057,Petrol,6834,94989,3/30/2025
INV004072,ST004,Premium,16896,94987,6/26/2025
INV021928,ST042,Premium,2963,94987,1/18/2025
INV022856,ST037,Diesel,4327,94987,6/9/2025
INV001122,ST054,Premium,2537,94981,10/29/2025
INV028709,ST079,Petrol,12219,94981,11/28/2024
